rec6-M6-20221108-camera-3.mp4	150259414	https://ndownloader.figshare.com/files/58665184
rec6-M9-20221109-caliParas.mat	733	https://ndownloader.figshare.com/files/58665007
rec6-M9-20221109-camera-0.mp4	150295772	https://ndownloader.figshare.com/files/58665187
rec6-M9-20221109-camera-1.mp4	150241274	https://ndownloader.figshare.com/files/58665190
rec6-M9-20221109-camera-2.mp4	150240675	https://ndownloader.figshare.com/files/58665193
rec6-M9-20221109-camera-3.mp4	150272685	https://ndownloader.figshare.com/files/58665196
rec7-M10-20221108-caliParas.mat	733	https://ndownloader.figshare.com/files/58665013
rec7-M10-20221108-camera-0.mp4	150290085	https://ndownloader.figshare.com/files/58665199
rec7-M10-20221108-camera-1.mp4	150305390	https://ndownloader.figshare.com/files/58665202
rec7-M10-20221108-camera-2.mp4	150248408	https://ndownloader.figshare.com/files/58665205
rec7-M10-20221108-camera-3.mp4	150283496	https://ndownloader.figshare.com/files/58665208
rec7-M4-20221109-caliParas.mat	733	https://ndownloader.figshare.com/files/58665016
rec7-M4-20221109-camera-0.mp4	150286923	https://ndownloader.figshare.com/files/58665211
rec7-M4-20221109-camera-1.mp4	150313397	https://ndownloader.figshare.com/files/58665214
rec7-M4-20221109-camera-2.mp4	150312707	https://ndownloader.figshare.com/files/58665217
rec7-M4-20221109-camera-3.mp4	150311598	https://ndownloader.figshare.com/files/58665220
rec8-M2-20221109-caliParas.mat	733	https://ndownloader.figshare.com/files/58665019
rec8-M2-20221109-camera-0.mp4	150274638	https://ndownloader.figshare.com/files/58665223
rec8-M2-20221109-camera-1.mp4	150306202	https://ndownloader.figshare.com/files/58665226
rec8-M2-20221109-camera-2.mp4	150241153	https://ndownloader.figshare.com/files/58665229
rec8-M2-20221109-camera-3.mp4	150257651	https://ndownloader.figshare.com/files/58665232
rec8-M8-20221108-caliParas.mat	733	https://ndownloader.figshare.com/files/58665022
rec8-M8-20221108-camera-0.mp4	150267217	https://ndownloader.figshare.com/files/58665235
rec8-M8-20221108-camera-1.mp4	150281758	https://ndownloader.figshare.com/files/58665238
rec8-M8-20221108-camera-2.mp4	150273344	https://ndownloader.figshare.com/files/58665241
rec8-M8-20221108-camera-3.mp4	150294970	https://ndownloader.figshare.com/files/58665244
rec9-M1-20221109-caliParas.mat	733	https://ndownloader.figshare.com/files/58665025
rec9-M1-20221109-camera-0.mp4	150281023	https://ndownloader.figshare.com/files/58665247
rec9-M1-20221109-camera-1.mp4	150285859	https://ndownloader.figshare.com/files/58665250
rec9-M1-20221109-camera-2.mp4	150276369	https://ndownloader.figshare.com/files/58665253
rec9-M1-20221109-camera-3.mp4	150271416	https://ndownloader.figshare.com/files/58665256
rec9-M5-20221108-caliParas.mat	733	https://ndownloader.figshare.com/files/58665028
rec9-M5-20221108-camera-0.mp4	150296536	https://ndownloader.figshare.com/files/58665259
rec9-M5-20221108-camera-1.mp4	150288331	https://ndownloader.figshare.com/files/58665262
rec9-M5-20221108-camera-2.mp4	150277928	https://ndownloader.figshare.com/files/58665265
rec9-M5-20221108-camera-3.mp4	150244744	https://ndownloader.figshare.com/files/58665268
